date,duration(min)
2016-12-20 10:14:00 PM,213
2016-12-20 08:07:00 PM,6
2016-12-20 08:00:00 PM,4
2016-12-20 04:43:00 PM,80
2016-12-20 12:41:00 PM,120
2016-12-20 09:58:00 AM,28
2016-12-19 10:55:00 PM,540
2016-12-19 09:56:00 PM,51
2016-12-19 08:38:00 PM,73
2016-12-19 05:52:00 PM,24
2016-12-19 03:21:00 PM,18
2016-12-19 02:56:00 PM,12
2016-12-19 06:59:00 AM,83
2016-12-19 06:10:00 AM,41
2016-12-19 05:10:00 AM,13
2016-12-19 04:52:00 AM,12
2016-12-19 04:35:00 AM,5
2016-12-19 04:32:00 AM,1
2016-12-19 03:10:00 AM,41
2016-12-19 03:05:00 AM,3
2016-12-19 01:24:00 AM,50
2016-12-19 01:08:00 AM,9
2016-12-19 12:04:00 AM,50
2016-12-18 11:03:00 PM,36
2016-12-18 08:04:00 PM,26
2016-12-18 04:06:00 PM,112
2016-12-18 01:33:00 PM,32
2016-12-18 09:58:00 AM,76
2016-12-18 05:18:00 AM,162
2016-12-18 12:39:00 AM,232
2016-12-17 10:01:00 PM,140
2016-12-17 09:42:00 PM,10
2016-12-17 09:12:00 PM,27
2016-12-17 06:21:00 PM,34
2016-12-17 03:13:00 PM,67
2016-12-17 12:11:00 PM,61
2016-12-17 09:48:00 AM,38
2016-12-16 10:02:00 PM,601
2016-12-16 09:26:00 PM,31
2016-12-16 06:43:00 PM,48
2016-12-16 04:03:00 PM,37
2016-12-16 12:32:00 PM,95
2016-12-16 09:47:00 AM,36
2016-12-15 11:08:00 PM,515
2016-12-15 08:12:00 PM,28
2016-12-15 04:20:00 PM,115
2016-12-15 01:40:00 PM,20
2016-12-15 10:06:00 AM,75
2016-12-14 11:17:00 PM,523
2016-12-14 09:44:00 PM,14
2016-12-14 06:48:00 PM,35
2016-12-14 04:16:00 PM,35
2016-12-14 12:40:00 PM,84
2016-12-14 09:57:00 AM,38
2016-12-13 09:56:00 PM,604
2016-12-13 07:15:00 PM,32
2016-12-13 04:38:00 PM,34
2016-12-13 02:30:00 PM,29
2016-12-13 11:17:00 AM,69
2016-12-13 07:30:00 AM,105
2016-12-12 08:59:00 PM,507
2016-12-12 06:15:00 PM,31
2016-12-12 04:01:00 PM,25
2016-12-12 12:40:00 PM,79
2016-12-12 09:54:00 AM,33
2016-12-11 10:29:00 PM,567
2016-12-11 07:52:00 PM,46
2016-12-11 05:27:00 PM,31
2016-12-11 02:17:00 PM,46
2016-12-11 01:36:00 PM,39
2016-12-11 09:55:00 AM,81
2016-12-10 11:06:00 PM,505
2016-12-10 07:54:00 PM,35
2016-12-10 05:07:00 PM,36
2016-12-10 01:47:00 PM,83
2016-12-10 10:25:00 AM,75
2016-12-10 09:48:00 AM,3
2016-12-09 10:13:00 PM,579
2016-12-09 07:31:00 PM,45
2016-12-09 03:43:00 PM,98
2016-12-09 12:57:00 PM,45
2016-12-09 10:13:00 AM,39
2016-12-08 11:10:00 PM,530
2016-12-08 08:20:00 PM,29
2016-12-08 04:05:00 PM,124
2016-12-08 01:21:00 PM,35
2016-12-08 09:57:00 AM,74
2016-12-07 10:38:00 PM,557
2016-12-07 09:09:00 PM,83
2016-12-07 06:31:00 PM,50
2016-12-07 02:16:00 PM,138
2016-12-07 11:19:00 AM,33
2016-12-07 08:02:00 AM,37
2016-12-07 05:20:00 AM,45
2016-12-07 05:00:00 AM,13
2016-12-07 03:31:00 AM,59
2016-12-07 03:12:00 AM,7
2016-12-07 02:16:00 AM,44
2016-12-07 12:32:00 AM,56
2016-12-06 10:55:00 PM,51
2016-12-06 09:08:00 PM,95
2016-12-06 08:44:00 PM,22
2016-12-06 06:45:00 PM,28
2016-12-06 03:55:00 PM,35
2016-12-06 01:01:00 PM,48
2016-12-06 09:58:00 AM,72
2016-12-06 05:59:00 AM,112
2016-12-06 04:23:00 AM,64
2016-12-06 01:35:00 AM,130
2016-12-05 10:47:00 PM,154
2016-12-05 07:53:00 PM,26
2016-12-05 04:29:00 PM,70
2016-12-05 03:47:00 PM,30
2016-12-05 01:45:00 PM,16
2016-12-05 11:27:00 AM,24
2016-12-05 08:09:00 AM,92
2016-12-05 05:30:00 AM,64
2016-12-05 02:01:00 AM,200
2016-12-04 11:43:00 PM,126
2016-12-04 09:03:00 PM,155
2016-12-04 05:56:00 PM,72
2016-12-04 02:55:00 PM,89
2016-12-04 12:19:00 PM,28
2016-12-04 08:47:00 AM,88
2016-12-04 04:10:00 AM,163
2016-12-04 02:51:00 AM,71
2016-12-03 10:54:00 PM,215
2016-12-03 08:09:00 PM,23
2016-12-03 03:58:00 PM,132
2016-12-03 01:29:00 PM,28
2016-12-03 09:50:00 AM,86
2016-12-02 10:43:00 PM,548
2016-12-02 08:16:00 PM,27
2016-12-02 05:32:00 PM,56
2016-12-02 01:31:00 PM,127
2016-12-02 10:34:00 AM,29
2016-12-01 10:58:00 PM,551
2016-12-01 05:18:00 PM,102
2016-12-01 02:15:00 PM,30
2016-12-01 10:17:00 AM,97
2016-11-30 11:41:00 PM,528
2016-11-30 09:06:00 PM,22
2016-11-30 05:17:00 PM,86
2016-11-30 02:20:00 PM,79
2016-11-30 11:02:00 AM,66
2016-11-30 12:08:00 AM,422
2016-11-29 10:54:00 PM,62
2016-11-29 08:23:00 PM,33
2016-11-29 06:04:00 PM,28
2016-11-29 02:51:00 PM,72
2016-11-29 10:02:00 AM,81
2016-11-29 05:26:00 AM,160
2016-11-29 01:53:00 AM,197
2016-11-29 12:33:00 AM,33
2016-11-28 09:46:00 PM,146
2016-11-28 07:05:00 PM,31
2016-11-28 04:24:00 PM,37
2016-11-28 12:54:00 PM,103
2016-11-28 09:47:00 AM,47
2016-11-27 08:55:00 PM,653
2016-11-27 06:55:00 PM,34
2016-11-27 03:44:00 PM,74
2016-11-27 01:21:00 PM,30
2016-11-27 10:41:00 AM,28
2016-11-27 04:38:00 AM,237
2016-11-27 03:29:00 AM,57
2016-11-27 12:08:00 AM,173
2016-11-26 09:11:00 PM,79
2016-11-26 06:55:00 PM,25
2016-11-26 03:10:00 PM,91
2016-11-26 11:16:00 AM,91
2016-11-25 09:41:00 PM,586
2016-11-25 07:05:00 PM,29
2016-11-25 03:40:00 PM,80
2016-11-25 11:26:00 AM,139
2016-11-25 08:35:00 AM,46
2016-11-24 10:27:00 PM,486
2016-11-24 07:35:00 PM,34
2016-11-24 04:11:00 PM,109
2016-11-24 01:41:00 PM,25
2016-11-24 10:25:00 AM,77
2016-11-24 06:34:00 AM,117
2016-11-23 10:36:00 PM,403
2016-11-23 07:59:00 PM,37
2016-11-23 05:28:00 PM,37
2016-11-23 03:13:00 PM,29
2016-11-23 12:40:00 PM,24
2016-11-23 11:56:00 AM,65
2016-11-23 09:07:00 AM,34
2016-11-22 10:12:00 PM,508
2016-11-22 08:10:00 PM,28
2016-11-22 05:59:00 PM,21
2016-11-22 02:37:00 PM,76
2016-11-22 11:58:00 AM,40
2016-11-22 11:18:00 AM,17
2016-11-22 09:14:00 AM,26
2016-11-21 10:14:00 PM,553
2016-11-21 06:41:00 PM,30
2016-11-21 04:18:00 PM,23
2016-11-21 12:37:00 PM,89
2016-11-21 09:27:00 AM,57
2016-11-20 10:34:00 PM,559
2016-11-20 07:56:00 PM,31
2016-11-20 05:35:00 PM,28
2016-11-20 01:57:00 PM,92
2016-11-20 11:49:00 AM,39
2016-11-20 08:41:00 AM,76
2016-11-20 04:34:00 AM,166
2016-11-19 10:10:00 PM,296
2016-11-19 08:11:00 PM,34
2016-11-19 06:09:00 PM,25
2016-11-19 03:29:00 PM,61
2016-11-19 12:07:00 PM,68
2016-11-19 08:58:00 AM,61
2016-11-19 05:42:00 AM,104
2016-11-18 09:41:00 PM,375
2016-11-18 06:34:00 PM,58
2016-11-18 02:47:00 PM,94
2016-11-18 01:00:00 PM,20
2016-11-18 09:25:00 AM,88
2016-11-17 09:15:00 PM,615
2016-11-17 06:58:00 PM,30
2016-11-17 04:31:00 PM,31
2016-11-17 02:00:00 PM,28
2016-11-17 11:37:00 AM,47
2016-11-17 08:04:00 AM,93
2016-11-16 11:16:00 PM,433
2016-11-16 08:38:00 PM,31
2016-11-16 03:26:00 PM,90
2016-11-16 12:11:00 PM,68
2016-11-16 09:36:00 AM,44
2016-11-15 10:48:00 PM,528
2016-11-15 07:40:00 PM,84
2016-11-15 05:47:00 PM,20
2016-11-15 05:13:00 PM,30
2016-11-15 02:46:00 PM,27
2016-11-15 12:22:00 PM,26
2016-11-15 09:46:00 AM,59
2016-11-15 05:44:00 AM,115
2016-11-14 09:11:00 PM,423
2016-11-14 06:58:00 PM,27
2016-11-14 04:52:00 PM,27
2016-11-14 01:42:00 PM,80
2016-11-14 11:45:00 AM,21
2016-11-14 08:53:00 AM,62
2016-11-13 10:35:00 PM,505
2016-11-13 05:40:00 PM,44
2016-11-13 02:37:00 PM,55
2016-11-13 02:20:00 PM,9
2016-11-13 01:32:00 PM,28
2016-11-13 11:37:00 AM,25
2016-11-13 08:54:00 AM,35
2016-11-12 10:00:00 PM,547
2016-11-12 05:32:00 PM,51
2016-11-12 01:31:00 PM,123
2016-11-12 10:38:00 AM,72
2016-11-12 08:07:00 AM,44
2016-11-12 01:03:00 AM,318
2016-11-11 07:51:00 PM,219
2016-11-11 06:02:00 PM,21
2016-11-11 03:15:00 PM,60
2016-11-11 11:57:00 AM,77
2016-11-11 09:57:00 AM,24
2016-11-11 06:51:00 AM,71
2016-11-11 02:06:00 AM,216
2016-11-10 08:23:00 PM,221
2016-11-10 06:16:00 PM,21
2016-11-10 02:01:00 PM,126
2016-11-10 12:44:00 PM,22
2016-11-10 10:13:00 AM,28
2016-11-10 04:54:00 AM,211
2016-11-09 08:31:00 PM,418
2016-11-09 06:24:00 PM,25
2016-11-09 02:39:00 PM,97
2016-11-09 12:36:00 PM,25
2016-11-09 10:18:00 AM,29
2016-11-09 06:08:00 AM,118
2016-11-08 10:11:00 PM,382
2016-11-08 09:34:00 PM,35
2016-11-08 07:30:00 PM,40
2016-11-08 05:09:00 PM,31
2016-11-08 02:54:00 PM,31
2016-11-08 12:25:00 PM,29
2016-11-08 10:05:00 AM,32
2016-11-08 05:46:00 AM,142
2016-11-07 08:13:00 PM,477
2016-11-07 07:34:00 PM,25
2016-11-07 05:29:00 PM,31
2016-11-07 02:51:00 PM,50
2016-11-07 12:25:00 PM,40
2016-11-07 09:39:00 AM,22
2016-11-07 04:27:00 AM,194
2016-11-06 10:05:00 PM,267
2016-11-06 06:34:00 PM,84
2016-11-06 04:13:00 PM,30
2016-11-06 01:13:00 PM,68
2016-11-06 10:47:00 AM,32
2016-11-06 07:53:00 AM,42
2016-11-06 07:03:00 AM,43
2016-11-05 09:56:00 PM,441
2016-11-05 06:13:00 PM,92
2016-11-05 03:41:00 PM,63
2016-11-05 02:56:00 PM,45
2016-11-05 12:40:00 PM,33
2016-11-05 10:31:00 AM,32
2016-11-05 07:55:00 AM,53
2016-11-05 07:06:00 AM,37
2016-11-05 01:01:00 AM,285
2016-11-04 08:29:00 PM,181
2016-11-04 08:05:00 PM,11
2016-11-04 04:31:00 PM,121
2016-11-04 01:51:00 PM,49
2016-11-04 11:59:00 AM,39
2016-11-04 09:25:00 AM,38
2016-11-04 03:55:00 AM,215
2016-11-03 08:00:00 PM,389
2016-11-03 05:55:00 PM,55
2016-11-03 05:10:00 PM,35
2016-11-03 02:51:00 PM,20
2016-11-03 11:44:00 AM,80
2016-11-03 09:20:00 AM,34
2016-11-03 04:52:00 AM,165
2016-11-02 10:33:00 PM,294
2016-11-02 09:20:00 PM,73
2016-11-02 06:10:00 PM,66
2016-11-02 03:01:00 PM,98
2016-11-02 02:21:00 PM,10
2016-11-02 12:20:00 PM,28
2016-11-02 10:24:00 AM,26
2016-11-02 07:48:00 AM,51
2016-11-02 05:46:00 AM,50
2016-11-01 11:28:00 PM,308
2016-11-01 07:04:00 PM,162
2016-11-01 05:14:00 PM,31
2016-11-01 02:49:00 PM,42
2016-11-01 11:45:00 AM,78
2016-11-01 09:36:00 AM,55
2016-11-01 03:15:00 AM,280
2016-10-31 10:45:00 PM,201
2016-10-31 10:27:00 PM,10
2016-10-31 08:38:00 PM,7
2016-10-31 08:25:00 PM,13
2016-10-31 07:46:00 PM,30
2016-10-31 05:00:00 PM,64
2016-10-31 02:10:00 PM,83
2016-10-31 10:56:00 AM,45
2016-10-31 06:47:00 AM,149
2016-10-31 02:53:00 AM,154
2016-10-30 10:12:00 PM,178
2016-10-30 06:38:00 PM,89
2016-10-30 05:47:00 PM,22
2016-10-30 02:53:00 PM,64
2016-10-30 01:01:00 PM,42
2016-10-30 10:26:00 AM,50
2016-10-30 08:45:00 AM,30
2016-10-30 04:05:00 AM,184
2016-10-29 11:04:00 PM,236
2016-10-29 08:06:00 PM,80
2016-10-29 07:44:00 PM,13
2016-10-29 04:59:00 PM,73
2016-10-29 10:45:00 AM,130
2016-10-29 09:07:00 AM,19
2016-10-29 04:39:00 AM,168
2016-10-28 11:20:00 PM,243
2016-10-28 09:02:00 PM,31
2016-10-28 07:07:00 PM,16
2016-10-28 03:12:00 PM,122
2016-10-28 02:01:00 PM,2
2016-10-28 01:21:00 PM,9
2016-10-28 10:35:00 AM,69
2016-10-28 07:29:00 AM,82
2016-10-28 03:16:00 AM,171
2016-10-28 03:11:00 AM,1
2016-10-28 12:23:00 AM,90
2016-10-27 08:32:00 PM,121
2016-10-27 05:00:00 PM,65
2016-10-27 01:30:00 PM,100
2016-10-27 11:30:00 AM,32
2016-10-27 09:49:00 AM,21
2016-10-27 06:37:00 AM,95
2016-10-26 11:25:00 PM,342
2016-10-26 09:42:00 PM,29
2016-10-26 06:55:00 PM,84
2016-10-26 02:06:00 PM,171
2016-10-26 11:43:00 AM,27
2016-10-26 05:44:00 AM,164
2016-10-26 02:47:00 AM,100
2016-10-26 02:07:00 AM,10
2016-10-25 09:28:00 PM,171
2016-10-25 07:15:00 PM,30
2016-10-25 04:15:00 PM,81
2016-10-25 02:12:00 PM,60
2016-10-25 01:31:00 PM,30
2016-10-25 10:31:00 AM,65
2016-10-25 06:08:00 AM,148
2016-10-25 01:41:00 AM,171
2016-10-24 11:16:00 PM,90
2016-10-24 08:21:00 PM,40
2016-10-24 05:31:00 PM,30
2016-10-24 02:47:00 PM,56
2016-10-24 01:53:00 PM,38
2016-10-24 11:25:00 AM,69
2016-10-24 07:20:00 AM,124
2016-10-24 02:59:00 AM,157
2016-10-23 11:26:00 PM,132
2016-10-23 08:15:00 PM,76
2016-10-23 04:45:00 PM,30
2016-10-23 01:44:00 PM,42
2016-10-23 10:27:00 AM,92
2016-10-23 06:46:00 AM,131
2016-10-23 03:00:00 AM,111
2016-10-22 11:37:00 PM,121
2016-10-22 08:00:00 PM,135
2016-10-22 04:46:00 PM,28
2016-10-22 03:10:00 PM,14
2016-10-22 12:00:00 PM,85
2016-10-22 08:05:00 AM,140
2016-10-22 05:01:00 AM,109
2016-10-22 12:23:00 AM,170
2016-10-21 10:30:00 PM,50
2016-10-21 05:01:00 PM,114
2016-10-21 01:19:00 PM,113
2016-10-21 12:06:00 PM,6
2016-10-21 09:38:00 AM,8
2016-10-21 06:55:00 AM,111
2016-10-21 04:01:00 AM,100
2016-10-20 11:35:00 PM,172
2016-10-20 08:21:00 PM,50
2016-10-20 05:21:00 PM,137
2016-10-20 02:41:00 PM,64
2016-10-20 12:51:00 PM,50
2016-10-20 10:01:00 AM,35
2016-10-20 06:37:00 AM,121
2016-10-20 04:36:00 AM,34
2016-10-20 12:51:00 AM,145
2016-10-19 09:46:00 PM,133
2016-10-19 07:57:00 PM,47
2016-10-19 05:31:00 PM,45
2016-10-19 01:31:00 PM,15
2016-10-19 10:09:00 AM,121
2016-10-19 07:06:00 AM,111
2016-10-19 04:37:00 AM,91
2016-10-19 02:20:00 AM,40
2016-10-19 01:40:00 AM,32
2016-10-18 10:20:00 PM,92
2016-10-18 07:18:00 PM,102
2016-10-18 07:00:00 PM,13
2016-10-18 05:00:00 PM,10
2016-10-18 04:36:00 PM,53
2016-10-18 01:04:00 PM,111
2016-10-18 10:12:00 AM,93
2016-10-18 08:04:00 AM,45
2016-10-18 04:51:00 AM,93
2016-10-18 02:09:00 AM,95
2016-10-17 11:40:00 PM,75
2016-10-17 11:16:00 PM,9
2016-10-17 08:51:00 PM,60
2016-10-17 07:01:00 PM,45
2016-10-17 02:52:00 PM,25
2016-10-17 12:51:00 PM,35
2016-10-17 12:05:00 PM,20
2016-10-17 09:36:00 AM,44
2016-10-17 05:42:00 AM,160
2016-10-17 01:07:00 AM,74
2016-10-16 10:20:00 PM,32
2016-10-16 07:16:00 PM,82
2016-10-16 06:38:00 PM,23
2016-10-16 03:43:00 PM,105
2016-10-16 01:51:00 PM,24
2016-10-16 12:07:00 PM,1
2016-10-16 10:33:00 AM,90
2016-10-16 08:25:00 AM,50
2016-10-16 05:56:00 AM,85
2016-10-16 03:10:00 AM,111
2016-10-16 01:20:00 AM,55
2016-10-15 08:41:00 PM,69
2016-10-15 05:40:00 PM,50
2016-10-15 02:48:00 PM,87
2016-10-15 02:21:00 PM,12
2016-10-15 11:37:00 AM,78
2016-10-15 07:25:00 AM,185
2016-10-15 05:00:00 AM,81
2016-10-15 04:06:00 AM,10
2016-10-15 01:50:00 AM,102
2016-10-14 11:07:00 PM,94
2016-10-14 08:56:00 PM,42
2016-10-14 06:22:00 PM,84
2016-10-14 04:27:00 PM,37
2016-10-14 03:16:00 PM,50
2016-10-14 01:11:00 PM,60
2016-10-14 10:14:00 AM,70
2016-10-14 07:51:00 AM,56
2016-10-14 04:35:00 AM,110
2016-10-14 01:30:00 AM,132
2016-10-14 01:20:00 AM,1
2016-10-13 09:32:00 PM,12
2016-10-13 07:21:00 PM,50
2016-10-13 06:32:00 PM,10
2016-10-13 05:07:00 PM,32
2016-10-13 02:15:00 PM,95
2016-10-13 11:02:00 AM,112
2016-10-13 07:29:00 AM,140
2016-10-13 06:33:00 AM,8
2016-10-13 03:20:00 AM,150
2016-10-13 01:30:00 AM,66
2016-10-12 10:41:00 PM,80
2016-10-12 10:00:00 PM,20
2016-10-12 07:00:00 PM,45
2016-10-12 03:43:00 PM,121
2016-10-12 02:02:00 PM,19
2016-10-12 10:33:00 AM,103
2016-10-12 07:47:00 AM,90
2016-10-12 05:24:00 AM,82
2016-10-12 01:32:00 AM,132
2016-10-12 12:16:00 AM,39
2016-10-11 09:51:00 PM,40
2016-10-11 07:26:00 PM,23
2016-10-11 03:20:00 PM,106
2016-10-11 11:48:00 AM,133
2016-10-11 08:29:00 AM,132
2016-10-11 02:46:00 AM,275
2016-10-10 09:56:00 PM,40
2016-10-10 08:08:00 PM,33
2016-10-10 05:33:00 PM,60
2016-10-10 02:25:00 PM,124
2016-10-10 11:17:00 AM,109
2016-10-10 10:00:00 AM,40
2016-10-10 06:11:00 AM,110
2016-10-10 05:00:00 AM,45
2016-10-10 12:57:00 AM,26
2016-10-09 11:15:00 PM,30
2016-10-09 09:42:00 PM,28
2016-10-09 06:29:00 PM,104
2016-10-09 04:55:00 PM,21
2016-10-09 02:59:00 PM,9
2016-10-09 11:53:00 AM,110
2016-10-09 10:05:00 AM,35
2016-10-09 07:41:00 AM,45
2016-10-09 05:37:00 AM,76
2016-10-09 03:07:00 AM,62
2016-10-09 12:53:00 AM,74
2016-10-08 09:16:00 PM,165
2016-10-08 07:31:00 PM,39
2016-10-08 04:28:00 PM,82
2016-10-08 02:29:00 PM,30
2016-10-08 11:39:00 AM,89
2016-10-08 07:55:00 AM,152
2016-10-08 05:33:00 AM,50
2016-10-08 04:29:00 AM,9
2016-10-08 01:25:00 AM,151
2016-10-07 04:30:00 PM,46
2016-10-07 01:46:00 PM,80
2016-10-07 11:11:00 AM,72
2016-10-07 06:59:00 AM,161
2016-10-07 03:46:00 AM,139
2016-10-07 01:04:00 AM,71
2016-10-07 12:48:00 AM,10
2016-10-06 11:27:00 PM,45
2016-10-06 09:52:00 PM,38
2016-10-06 06:06:00 PM,39
2016-10-06 05:05:00 PM,25
2016-10-06 02:35:00 PM,14
2016-10-06 11:14:00 AM,98
2016-10-06 08:09:00 AM,136
2016-10-06 02:33:00 AM,193
2016-10-06 12:40:00 AM,33
2016-10-05 07:16:00 PM,199
2016-10-05 05:34:00 PM,33
2016-10-05 03:14:00 PM,51
2016-10-05 01:12:00 PM,64
2016-10-05 11:18:00 AM,51
2016-10-05 07:21:00 AM,174
2016-10-05 01:06:00 AM,296
2016-10-04 11:21:00 PM,25
2016-10-04 08:16:00 PM,88
2016-10-04 07:02:00 PM,19
2016-10-04 04:32:00 PM,7
2016-10-04 01:39:00 PM,93
2016-10-04 10:12:00 AM,125
2016-10-04 06:15:00 AM,173
2016-10-04 02:48:00 AM,150
2016-10-03 10:51:00 PM,30
2016-10-03 07:33:00 PM,103
2016-10-03 04:24:00 PM,82
2016-10-03 02:09:00 PM,20
2016-10-03 11:41:00 AM,24
2016-10-03 07:24:00 AM,177
2016-10-03 01:36:00 AM,225
2016-10-03 12:24:00 AM,5
2016-10-02 09:00:00 PM,30
2016-10-02 08:23:00 PM,3
2016-10-02 06:38:00 PM,23
2016-10-02 12:33:00 PM,163
2016-10-02 04:01:00 AM,300
2016-10-01 08:44:00 PM,129
2016-10-01 06:18:00 PM,46
2016-10-01 03:37:00 PM,36
2016-10-01 11:30:00 AM,174
2016-10-01 10:00:00 AM,41
2016-10-01 07:59:00 AM,107
2016-10-01 02:06:00 AM,224
2016-10-01 01:14:00 AM,5
2016-10-01 12:47:00 AM,9
2016-09-30 09:33:00 PM,19
2016-09-30 05:10:00 PM,131
2016-09-30 01:28:00 PM,133
2016-09-30 10:27:00 AM,80
2016-09-30 05:45:00 AM,230
2016-09-29 11:25:00 PM,184
2016-09-29 10:06:00 PM,34
2016-09-29 06:30:00 PM,15
2016-09-29 12:59:00 PM,207
2016-09-29 12:05:00 PM,9
2016-09-29 10:01:00 AM,20
2016-09-29 06:58:00 AM,90
2016-09-29 04:04:00 AM,112
2016-09-28 11:06:00 PM,213
2016-09-28 05:01:00 PM,245
2016-09-28 02:31:00 PM,69
2016-09-28 12:45:00 PM,30
2016-09-28 06:56:00 AM,124
2016-09-28 05:04:00 AM,75
2016-09-28 01:42:00 AM,140
2016-09-27 09:03:00 PM,68
2016-09-27 07:22:00 PM,28
2016-09-27 04:19:00 PM,23
2016-09-27 03:28:00 PM,21
2016-09-27 12:19:00 PM,114
2016-09-27 09:10:00 AM,114
2016-09-27 05:39:00 AM,127
2016-09-26 10:21:00 PM,270
2016-09-26 09:43:00 PM,11
2016-09-26 02:40:00 PM,45
2016-09-26 12:21:00 PM,40
2016-09-26 08:19:00 AM,148
2016-09-26 05:53:00 AM,101
2016-09-26 04:16:00 AM,45
2016-09-25 06:09:00 PM,113
2016-09-25 05:52:00 PM,7
2016-09-25 04:07:00 PM,51
2016-09-25 11:01:00 AM,135
2016-09-25 09:34:00 AM,15
2016-09-25 06:16:00 AM,61
2016-09-25 04:15:00 AM,77
2016-09-24 11:03:00 PM,12
2016-09-24 10:37:00 PM,3
2016-09-24 07:00:00 PM,165
2016-09-24 05:00:00 PM,47
2016-09-24 04:01:00 PM,15
2016-09-24 03:41:00 PM,7
2016-09-24 01:26:00 PM,39
2016-09-24 12:58:00 PM,4
2016-09-24 12:25:00 PM,23
2016-09-24 06:01:00 AM,130
2016-09-24 04:43:00 AM,41
2016-09-24 12:51:00 AM,180
2016-09-23 08:24:00 PM,131
2016-09-23 06:19:00 PM,104
2016-09-23 12:11:00 PM,31
2016-09-23 11:25:00 AM,29
2016-09-23 06:58:00 AM,104
2016-09-23 05:01:00 AM,90
2016-09-22 09:49:00 PM,290
2016-09-22 08:32:00 PM,11
2016-09-22 05:38:00 PM,6
2016-09-22 03:24:00 PM,9
2016-09-22 01:57:00 PM,4
2016-09-22 12:23:00 PM,50
2016-09-22 11:50:00 AM,30
2016-09-22 08:58:00 AM,13
2016-09-22 04:06:00 AM,206
2016-09-21 11:06:00 PM,40
2016-09-21 11:01:00 PM,47
2016-09-21 05:57:00 PM,158
2016-09-21 02:25:00 PM,3
2016-09-21 01:24:00 PM,18
2016-09-21 01:31:00 AM,151
